NR;YEAR;AG;BLACK;BUS;CON;ENT;EXPER;FIN;HISP;HLTH;HOURS;MAN;MAR;MIN;NC;NE;OCC1;OCC2;OCC3;OCC4;OCC5;OCC6;OCC7;OCC8;OCC9;PER;PRO;PUB;RUR;S;SCHOOL;TRA;TRAD;UNION;WAGE;EXPER2;IYEAR_2;IYEAR_3;IYEAR_4;IYEAR_5;IYEAR_6;IYEAR_7;IYEAR_8
8087;1982;0;0;0;0;0;5;0;1;0;1640;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;2.21585702896118;25;0;1;0;0;0;0;0
8087;1987;0;0;1;0;0;10;0;1;0;2560;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.60464942455292;100;0;0;0;0;0;0;1
8087;1986;0;0;1;0;0;9;0;1;0;2200;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.36438238620758;81;0;0;0;0;0;1;0
8087;1985;0;0;0;0;0;8;0;1;0;2480;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;1.77239263057709;64;0;0;0;0;1;0;0
8087;1980;0;0;0;0;0;3;0;1;0;2080;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;2.03578615188599;9;0;0;0;0;0;0;0
8089;1981;0;0;0;0;0;4;1;0;0;2080;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.62470543384552;16;1;0;0;0;0;0;0
8089;1986;0;0;0;0;0;9;1;0;0;2040;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.8706728219986;81;0;0;0;0;0;1;0
8089;1987;0;0;0;0;0;10;1;0;0;2080;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;2.08992052078247;100;0;0;0;0;0;0;1
8089;1984;0;0;0;0;0;7;1;0;0;2500;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.29098415374756;49;0;0;0;1;0;0;0
8089;1985;0;0;0;0;0;8;1;0;0;1990;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;-0.889556348323822;64;0;0;0;0;1;0;0
8089;1983;0;0;0;0;0;6;1;0;0;2060;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.76584362983704;36;0;0;1;0;0;0;0
8089;1980;0;0;0;0;0;3;1;0;0;2080;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.57902777194977;9;0;0;0;0;0;0;0
8089;1982;0;0;0;0;0;5;1;0;0;2080;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.72972404956818;25;0;1;0;0;0;0;0
8090;1983;0;0;0;0;0;5;1;0;0;2126;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;2.54725575447083;25;0;0;1;0;0;0;0
8090;1980;0;0;0;0;0;2;1;0;0;1872;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;14;0;0;0;1.73568165302277;4;0;0;0;0;0;0;0
8090;1985;0;0;0;0;0;7;1;0;0;2328;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;3.01144361495972;49;0;0;0;0;1;0;0
8090;1986;0;0;0;0;0;8;1;0;0;2687;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;3.09927463531494;64;0;0;0;0;0;1;0
8090;1982;0;0;0;0;0;4;1;0;0;2490;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;1.4415956735611;16;0;1;0;0;0;0;0
8090;1987;0;0;0;0;0;9;1;0;0;2879;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;3.09666156768799;81;0;0;0;0;0;0;1
8090;1981;0;0;0;0;0;3;1;0;0;2072;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;14;0;0;0;1.57407081127167;9;1;0;0;0;0;0;0
8090;1984;0;0;0;0;0;6;1;0;0;2458;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;2.99147272109985;36;0;0;0;1;0;0;0
8096;1987;0;0;0;0;0;18;0;1;0;2328;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;6;0;1;0;1.62168562412262;324;0;0;0;0;0;0;1
8096;1985;0;0;0;0;0;16;0;1;0;2584;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;6;0;1;0;1.58178091049194;256;0;0;0;0;1;0;0
8096;1981;0;0;0;0;0;12;0;1;0;2122;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;6;0;1;0;1.73254764080048;144;1;0;0;0;0;0;0
8096;1984;0;0;0;0;0;15;0;1;0;2080;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;6;0;1;0;1.74317097663879;225;0;0;0;1;0;0;0
8096;1986;0;0;0;0;0;17;0;1;0;1944;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;0;1;0;1.12036716938019;289;0;0;0;0;0;1;0
8096;1982;0;0;0;0;0;13;0;1;0;2084;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;6;0;1;0;1.46959662437439;169;0;1;0;0;0;0;0
8096;1980;0;0;0;0;0;11;0;1;0;2080;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;6;0;1;1;1.694859623909;121;0;0;0;0;0;0;0
8096;1983;0;0;0;0;0;14;0;1;0;2080;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;6;0;1;0;1.59187865257263;196;0;0;1;0;0;0;0
8106;1984;0;0;0;0;0;13;0;1;1;2080;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;8;0;1;0;1.47490704059601;169;0;0;0;1;0;0;0
8106;1987;0;0;0;0;0;16;0;1;0;2427;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;8;0;0;0;1.65800070762634;256;0;0;0;0;0;0;1
8106;1981;0;0;0;0;0;10;0;1;0;2040;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;8;0;0;0;1.5488133430481;100;1;0;0;0;0;0;0
8106;1985;0;0;0;0;0;14;0;1;0;2040;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;8;0;0;0;1.3799147605896;196;0;0;0;0;1;0;0
8106;1983;0;0;0;0;0;12;0;1;0;1990;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;8;0;0;0;1.3949499130249;144;0;0;1;0;0;0;0
8106;1980;0;0;0;0;0;9;0;1;0;2170;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;8;0;0;1;1.58796179294586;81;0;0;0;0;0;0;0
8106;1986;0;0;0;0;0;15;0;1;0;2520;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;8;0;0;0;1.43622016906738;225;0;0;0;0;0;1;0
8106;1982;0;0;0;0;0;11;0;1;0;1595;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;8;0;0;0;1.55053246021271;121;0;1;0;0;0;0;0
8107;1983;0;0;0;0;0;14;0;1;0;2080;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;1.59187865257263;196;0;0;1;0;0;0;0
8107;1981;0;0;0;0;0;12;0;1;0;2080;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;1.24171316623688;144;1;0;0;0;0;0;0
8107;1982;0;0;0;0;0;13;0;1;0;2000;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;1.41956913471222;169;0;1;0;0;0;0;0
8107;1986;0;0;0;0;0;17;0;1;0;2432;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;1.4072265625;289;0;0;0;0;0;1;0
8107;1984;0;0;0;0;0;15;0;1;0;1720;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;1.58490788936615;225;0;0;0;1;0;0;0
8107;1980;0;0;0;0;0;11;0;1;0;2180;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;1.10667157173157;121;0;0;0;0;0;0;0
8107;1987;0;0;0;0;0;18;0;1;0;2540;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;1.70780277252197;324;0;0;0;0;0;0;1
8107;1985;0;0;0;0;0;16;0;1;0;2080;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;1.51464736461639;256;0;0;0;0;1;0;0
8142;1980;0;0;0;0;0;2;1;1;0;2000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;0;0;0;1.23875892162323;4;0;0;0;0;0;0;0
8142;1983;0;0;0;0;0;5;1;1;0;2080;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;0;0;0;1.35071659088135;25;0;0;1;0;0;0;0
8142;1985;0;0;0;0;0;7;1;1;0;2368;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;0;0;0;1.45396244525909;49;0;0;0;0;1;0;0
8142;1982;0;0;0;0;0;4;1;1;0;2080;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;0;0;0;1.45899152755737;16;0;1;0;0;0;0;0
8142;1986;0;0;0;0;0;8;1;1;0;2272;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;0;0;0;1.40628719329834;64;0;0;0;0;0;1;0
8142;1984;0;0;0;0;0;6;0;1;0;3240;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;0;1;0;1.35712397098541;36;0;0;0;1;0;0;0
8142;1987;0;0;0;0;0;9;1;1;0;2470;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;1.35275638103485;81;0;0;0;0;0;0;1
8142;1981;0;0;0;0;0;3;1;1;0;2080;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;0;0;0;1.3862943649292;9;1;0;0;0;0;0;0
8168;1987;0;0;0;0;0;9;0;1;0;1845;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;11;0;0;1;2.37043237686157;81;0;0;0;0;0;0;1
8168;1983;0;0;0;0;0;5;0;1;0;2525;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;0;1;1.39800548553467;25;0;0;1;0;0;0;0
8168;1985;0;0;0;0;0;7;0;1;0;2600;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;11;0;0;1;1.87132227420807;49;0;0;0;0;1;0;0
8168;1986;0;0;0;0;0;8;0;1;0;2255;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;11;0;0;0;1.9527941942215;64;0;0;0;0;0;1;0
8168;1984;0;0;0;0;0;6;0;1;0;2600;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;0;1;1.68254637718201;36;0;0;0;1;0;0;0
8168;1980;0;0;0;0;0;2;0;1;0;1435;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;0;1;1;1.91451275348663;4;0;0;0;0;0;0;0
8168;1982;0;0;0;0;0;4;0;1;0;2300;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;11;0;0;1;1.71512532234192;16;0;1;0;0;0;0;0
8168;1981;0;0;0;0;0;3;0;1;0;1520;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;0;0;1;1.84305274486542;9;1;0;0;0;0;0;0
8173;1982;0;0;0;0;0;11;0;1;0;1994;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;8;0;1;0;1.58962774276733;121;0;1;0;0;0;0;0
8173;1985;0;0;0;0;0;14;0;1;0;2080;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;8;0;1;0;1.49152493476868;196;0;0;0;0;1;0;0
8173;1984;0;0;0;0;0;13;0;1;0;2080;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;8;0;1;0;1.47490704059601;169;0;0;0;1;0;0;0
8173;1981;0;0;0;0;0;10;0;1;0;2080;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;8;0;1;0;1.34707367420197;100;1;0;0;0;0;0;0
8173;1980;0;0;0;0;0;9;0;1;0;2080;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;8;0;1;0;1.44799959659576;81;0;0;0;0;0;0;0
8173;1986;0;0;0;0;0;15;0;1;0;2080;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;8;0;1;0;1.56357264518738;225;0;0;0;0;0;1;0
8173;1983;0;0;0;0;0;12;0;1;0;1740;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;8;0;1;0;1.6449601650238;144;0;0;1;0;0;0;0
8173;1987;0;0;0;0;0;16;0;1;0;2020;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;8;0;1;0;1.41077625751495;256;0;0;0;0;0;0;1
8203;1982;0;0;0;0;0;4;0;1;0;2295;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;14;0;0;0;2.06214213371277;16;0;1;0;0;0;0;0
8203;1984;0;0;0;0;0;6;0;1;0;2555;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0.783714890480042;36;0;0;0;1;0;0;0
8203;1983;0;0;0;0;0;5;0;1;0;2340;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;14;0;0;0;2.26902556419373;25;0;0;1;0;0;0;0
8203;1981;0;0;0;0;0;3;0;1;0;1710;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;14;0;0;0;2.28488540649414;9;1;0;0;0;0;0;0
8203;1985;0;0;1;0;0;7;0;1;0;2250;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;3.23967885971069;49;0;0;0;0;1;0;0
8203;1980;0;0;0;0;0;2;0;1;0;2265;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;14;0;0;0;2.23826146125793;4;0;0;0;0;0;0;0
8203;1987;0;0;0;0;0;9;0;1;0;2540;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;14;0;0;0;3.22194051742554;81;0;0;0;0;0;0;1
8203;1986;0;0;0;0;0;8;0;1;0;2710;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;2.39760422706604;64;0;0;0;0;0;1;0
8211;1980;0;0;0;0;0;6;0;1;0;2315;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;8;0;0;1;0.424667030572891;36;0;0;0;0;0;0;0
8211;1984;0;0;0;0;0;10;0;1;0;2600;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;8;0;1;1;1.42118167877197;100;0;0;0;1;0;0;0
8211;1981;0;0;0;0;0;7;0;1;0;2080;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;8;0;0;0;1.44238388538361;49;1;0;0;0;0;0;0
8211;1987;0;0;0;0;0;13;0;1;0;2290;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;8;0;1;0;0.971664369106293;169;0;0;0;0;0;0;1
8211;1982;0;0;0;0;0;8;0;1;0;2510;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;8;0;1;0;1.43359565734863;64;0;1;0;0;0;0;0
8211;1986;0;0;0;0;0;12;0;1;0;2145;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;8;0;1;1;1.30965745449066;144;0;0;0;0;0;1;0
8211;1985;0;0;0;0;0;11;0;1;0;2370;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;8;0;1;1;1.38412523269653;121;0;0;0;0;1;0;0
8211;1983;0;0;0;0;0;9;0;1;0;2600;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;8;0;1;0;1.39614188671112;81;0;0;1;0;0;0;0
8224;1987;0;1;0;0;0;12;0;0;0;2806;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;1;2.07251238822937;144;0;0;0;0;0;0;1
8224;1983;0;1;0;0;0;8;0;0;0;2200;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;2.1548285484314;64;0;0;1;0;0;0;0
8224;1980;0;1;0;0;0;5;0;0;0;3120;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;1.95079302787781;25;0;0;0;0;0;0;0
8224;1982;0;1;0;0;0;7;0;0;0;2650;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.93893456459045;49;0;1;0;0;0;0;0
8224;1981;0;1;0;0;0;6;0;0;0;3120;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;1.91541314125061;36;1;0;0;0;0;0;0
8224;1984;0;1;0;1;0;9;0;0;0;1720;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12;0;0;0;1.17944276332855;81;0;0;0;1;0;0;0
8224;1985;0;1;0;1;0;10;0;0;0;2005;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.39722049236298;100;0;0;0;0;1;0;0
8224;1986;0;1;0;0;0;11;0;0;0;3028;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;1;1.81219255924225;121;0;0;0;0;0;1;0
8272;1982;0;0;0;0;0;5;0;1;0;2115;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;10;0;0;1;2.33306217193604;25;0;1;0;0;0;0;0
8272;1985;0;0;0;0;0;8;0;1;0;2340;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;10;0;0;1;2.36872482299805;64;0;0;0;0;1;0;0
8272;1984;0;0;0;0;0;7;0;1;0;2315;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;10;0;0;1;2.1351203918457;49;0;0;0;1;0;0;0
8272;1980;0;0;0;0;0;3;0;1;0;2426;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;10;0;0;0;1.82475185394287;9;0;0;0;0;0;0;0
8272;1981;0;0;0;0;0;4;0;1;0;2340;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;10;0;0;1;1.97122800350189;16;1;0;0;0;0;0;0
8272;1983;0;0;0;0;0;6;0;1;0;2080;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;10;0;0;1;2.24865818023682;36;0;0;1;0;0;0;0
8272;1987;0;0;0;0;0;10;0;1;0;1955;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;10;0;0;0;2.34426999092102;100;0;0;0;0;0;0;1
8272;1986;0;0;0;0;0;9;0;1;0;2340;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;10;0;0;1;2.34865736961365;81;0;0;0;0;0;1;0
8300;1982;0;0;0;0;0;2;0;1;0;2080;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;12;0;0;0;1.69050335884094;4;0;1;0;0;0;0;0
8300;1985;0;0;0;0;0;5;0;1;0;2080;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;12;0;0;0;1.87132227420807;25;0;0;0;0;1;0;0
8300;1986;0;0;0;0;0;6;0;1;0;1960;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;12;0;0;1;2.00598835945129;36;0;0;0;0;0;1;0
8300;1984;0;0;0;0;0;4;0;1;0;2080;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;12;0;0;1;1.95448005199432;16;0;0;0;1;0;0;0
8300;1981;0;0;0;0;0;1;0;1;0;2705;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;12;0;0;0;1.42081189155579;1;1;0;0;0;0;0;0
8300;1980;0;0;1;0;0;0;0;1;0;2028;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.44285821914673;0;0;0;0;0;0;0;0
8300;1987;0;0;0;0;0;7;0;1;0;1732;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;12;0;0;1;1.6737961769104;49;0;0;0;0;0;0;1
8300;1983;0;0;0;0;0;3;0;1;0;2080;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;12;0;0;1;1.64744853973389;9;0;0;1;0;0;0;0
8304;1986;1;0;0;0;0;8;0;1;0;2340;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;12;0;0;0;1.68217837810516;64;0;0;0;0;0;1;0
8304;1985;0;0;0;0;0;7;0;1;0;2340;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.59688544273376;49;0;0;0;0;1;0;0
8304;1980;1;0;0;0;0;2;0;1;0;2240;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;1.77935671806335;4;0;0;0;0;0;0;0
8304;1987;0;0;0;0;0;9;0;1;0;2340;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;1;1.83426761627197;81;0;0;0;0;0;0;1
8304;1982;1;0;0;0;0;4;0;1;0;2340;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;1.63725888729095;16;0;1;0;0;0;0;0
8304;1984;1;0;0;0;0;6;0;1;0;2340;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;1.68254637718201;36;0;0;0;1;0;0;0
8304;1983;1;0;0;0;0;5;0;1;0;2340;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;1.6682516336441;25;0;0;1;0;0;0;0
8304;1981;0;0;0;0;0;3;0;1;0;2340;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;1;0;1.69929420948029;9;1;0;0;0;0;0;0
8364;1984;0;0;0;0;0;7;0;1;0;1920;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;11;1;0;1;1.38789558410645;49;0;0;0;1;0;0;0
8364;1980;0;0;1;0;0;3;0;1;0;2080;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;11;0;0;0;1.41516637802124;9;0;0;0;0;0;0;0
8364;1986;0;0;0;0;0;9;0;1;0;2135;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;11;1;0;0;1.52066683769226;81;0;0;0;0;0;1;0
8364;1981;0;0;1;0;0;4;0;1;0;2295;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;11;0;0;0;1.55700194835663;16;1;0;0;0;0;0;0
8364;1982;0;0;0;0;0;5;0;1;0;1170;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;11;0;0;0;2.057612657547;25;0;1;0;0;0;0;0
8364;1983;0;0;0;1;0;6;0;1;0;1700;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;0;0;1.35178554058075;36;0;0;1;0;0;0;0
8364;1985;0;0;0;0;0;8;0;1;0;2310;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;11;1;0;0;1.42592227458954;64;0;0;0;0;1;0;0
8364;1987;0;0;0;0;0;10;0;1;0;2080;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;11;0;0;0;1.52460670471191;100;0;0;0;0;0;0;1
8370;1983;0;0;0;0;0;6;0;0;0;2080;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;1;0;2.04386377334595;36;0;0;1;0;0;0;0
8370;1982;0;0;0;0;0;5;0;0;0;2080;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;12;0;1;1;2.07349562644958;25;0;1;0;0;0;0;0
8370;1986;0;0;0;0;0;9;0;0;0;2080;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;1;0;2.11361908912659;81;0;0;0;0;0;1;0
8370;1987;0;0;0;1;0;10;0;0;0;2080;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;1;1.95205068588257;100;0;0;0;0;0;0;1
8370;1985;0;0;0;0;0;8;0;0;0;2080;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;1;2.13368654251099;64;0;0;0;0;1;0;0
8370;1980;0;0;0;0;0;3;0;0;0;2110;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;12;0;0;0;1.96430778503418;9;0;0;0;0;0;0;0
8370;1981;0;0;0;0;0;4;0;0;0;2080;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;12;0;0;1;2.03017044067383;16;1;0;0;0;0;0;0
8370;1984;0;0;0;0;0;7;0;0;0;2080;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;1;1;2.0880115032196;49;0;0;0;1;0;0;0
8381;1982;0;0;0;0;0;4;0;1;0;2278;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;10;0;1;0;1.45647251605988;16;0;1;0;0;0;0;0
8381;1987;0;0;0;0;0;9;0;1;0;1630;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;10;0;1;0;1.95071613788605;81;0;0;0;0;0;0;1
8381;1985;0;0;0;0;0;7;0;1;0;2990;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;10;0;1;0;1.55720698833466;49;0;0;0;0;1;0;0
8381;1986;0;0;0;0;0;8;0;1;0;2305;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;1.64318144321442;64;0;0;0;0;0;1;0
8381;1981;0;0;0;0;0;3;0;1;0;2392;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;10;0;1;1;0.984168171882629;9;1;0;0;0;0;0;0
8381;1980;0;0;0;0;0;2;0;1;0;1868;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;10;0;1;0;1.02786636352539;4;0;0;0;0;0;0;0
8381;1983;0;0;0;0;0;5;0;1;1;2885;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;10;0;1;0;1.33371460437775;25;0;0;1;0;0;0;0
8381;1984;0;0;0;0;0;6;0;1;0;3050;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;10;0;0;0;1.41755568981171;36;0;0;0;1;0;0;0
8388;1980;1;0;0;0;0;8;0;1;0;3016;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;8;0;0;0;1.3912467956543;64;0;0;0;0;0;0;0
