BP,CD,DATE,DAY,DDM,DM,DY,SF
1.419,0.7805,840419,4,-0.00716468502016754,0.3755,0.004405,0.4544
1.415,0.7805,840423,1,-0.00106581411634787,0.3751,0.004447,0.4548
1.408,0.7814,840424,2,-0.00695561926822741,0.3725,0.004424,0.4504
1.412,0.7821,840425,3,0.0026809667532578,0.3735,0.004436,0.4516
1.4015,0.7812,840426,4,-0.00968530573446369,0.3699,0.004429,0.4496
1.401,0.7802,840427,5,-0.00216508880245547,0.3691,0.004407,0.4466
1.399,0.7764,840430,1,-0.00325644792522417,0.3679,0.004412,0.4451
1.398,0.7722,840501,2,-0.00681851816682222,0.3654,0.0044,0.4443
1.4025,0.773,840502,3,0.00627474436331998,0.3677,0.004405,0.4456
1.4185,0.7767,840503,4,0.00677601183217058,0.3702,0.004422,0.447
1.4015,0.7734,840504,5,-0.0152425378948343,0.3646,0.004401,0.4422
1.383,0.7724,840507,1,-0.0143648878951039,0.3594,0.004357,0.4366
1.384,0.7724,840508,2,0.00222345839239702,0.3602,0.004367,0.4385
1.381,0.7708,840509,3,-0.00445187157082327,0.3586,0.004351,0.4366
1.3835,0.7713,840510,4,0.00361865391395244,0.3599,0.004355,0.4366
1.38,0.772,840511,5,0,0.3599,0.004339,0.4357
1.389,0.7728,840514,1,0.0105031369079585,0.3637,0.004323,0.4388
1.3905,0.7738,840515,2,0.00521048758705156,0.3656,0.004329,0.442
1.3945,0.7736,840516,3,-0.00383667228648732,0.3642,0.004324,0.4413
1.39,0.7719,840517,4,-0.0099338565242908,0.3606,0.004291,0.4382
1.3875,0.7722,840518,5,-0.000277354044213141,0.3605,0.004288,0.4393
1.39,0.7725,840521,1,0.00525661744382044,0.3624,0.004277,0.4389
1.3885,0.773,840522,2,0.00906475098651138,0.3657,0.004292,0.4418
1.3725,0.7713,840523,3,-0.0129353668224546,0.361,0.004301,0.4383
1.383,0.7719,840524,4,0.021647646269749,0.3689,0.004336,0.4452
1.383,0.7724,840525,5,-0.003530214121098,0.3676,0.004312,0.4459
1.384,0.7719,840529,2,-0.0101162858634178,0.3639,0.004303,0.4409
1.3845,0.7725,840530,3,0.00493422053722137,0.3657,0.004321,0.4428
1.3865,0.7722,840531,4,0.00436562767028614,0.3673,0.004319,0.4436
1.403,0.7716,840601,5,0.0151313343591535,0.3729,0.004348,0.4482
1.402,0.7708,840604,1,0.00508226317949201,0.3748,0.004356,0.449
1.393,0.7683,840605,2,-0.00669256948559593,0.3723,0.00434,0.4477
1.395,0.7688,840606,3,-0.00242033196006575,0.3714,0.004325,0.4458
1.396,0.7692,840607,4,-0.00296616099903846,0.3703,0.00432,0.4438
1.3945,0.769,840608,5,0.00377358938363936,0.3717,0.004316,0.4454
1.3865,0.7686,840611,1,-0.00946080850422881,0.3682,0.00431,0.4419
1.3835,0.7685,840612,2,-0.000815106688248912,0.3679,0.004302,0.4401
1.3865,0.7688,840613,3,0.000543478274246723,0.3681,0.004305,0.4403
1.3855,0.7689,840614,4,-0.00244798163864002,0.3672,0.004317,0.4399
1.378,0.7688,840615,5,-0.00957730675339197,0.3637,0.004288,0.4376
1.376,0.7688,840618,1,-0.00330487769821386,0.3625,0.004282,0.4366
1.376,0.7688,840619,2,-0.00220933533667722,0.3617,0.00429,0.4367
1.365,0.7683,840620,3,-0.00443336830322294,0.3601,0.004271,0.4336
1.365,0.766,840621,4,-0.00166759349372803,0.3595,0.004262,0.4325
1.361,0.7645,840622,5,-0.00446055938912115,0.3579,0.004229,0.4309
1.349,0.7613,840625,1,-0.00307821706612588,0.3568,0.004199,0.4282
1.357,0.7611,840626,2,0.0108711872036391,0.3607,0.004227,0.4318
1.347,0.7603,840627,3,-0.00835194164452124,0.3577,0.004206,0.4283
1.3535,0.7591,840628,4,0.00613156882001276,0.3599,0.004217,0.4304
1.357,0.759,840629,5,-0.00222531385294777,0.3591,0.004213,0.4285
1.349,0.7591,840702,1,-0.00446553909797487,0.3575,0.004187,0.4264
1.3335,0.757,840703,2,-0.00814496849395474,0.3546,0.00417,0.4229
1.313,0.7533,840705,4,-0.0053725563981013,0.3527,0.004154,0.4199
1.316,0.7545,840706,5,-0.000850943179981911,0.3524,0.004141,0.4188
1.3145,0.7532,840709,1,0.00903960957772521,0.3556,0.004146,0.4216
1.3025,0.7515,840710,2,-0.01045945931221,0.3519,0.004127,0.4171
1.3065,0.7485,840711,3,-0.00256082086167386,0.351,0.00412,0.415
1.307,0.751,840712,4,-0.00199629326242445,0.3503,0.004122,0.4137
1.319,0.7532,840713,5,0.00767812672985557,0.353,0.004139,0.4166
1.3245,0.7526,840716,1,0.000283246001044013,0.3531,0.004146,0.4178
1.316,0.7517,840717,2,-0.00767594387210435,0.3504,0.004117,0.4143
1.3165,0.7521,840718,3,-0.00228571528085597,0.3496,0.004101,0.4136
1.3255,0.7525,840719,4,0.00371163880778891,0.3509,0.00411,0.4148
1.323,0.7532,840720,5,-0.00428388488921327,0.3494,0.004073,0.4123
1.32,0.7571,840723,1,-0.00430231554205984,0.3479,0.004044,0.4096
1.3245,0.7575,840724,2,0.00229687152370928,0.3487,0.004066,0.4105
1.3355,0.7622,840725,3,0.00913509064593399,0.3519,0.004096,0.4118
1.3165,0.7616,840726,4,-0.00798863021654905,0.3491,0.004087,0.4084
1.314,0.76,840727,5,-0.00776423742271048,0.3464,0.004073,0.4068
1.3075,0.7609,840730,1,-0.00144446074515692,0.3459,0.004072,0.4072
1.299,0.7635,840731,2,-0.00987805824084309,0.3425,0.004049,0.4037
1.3135,0.7658,840801,3,0.0075625724016779,0.3451,0.0041,0.4078
1.312,0.7622,840802,4,0.0014478068259427,0.3456,0.004088,0.4095
1.329001,0.7651,840803,5,0.0112215247439642,0.3495,0.004141,0.416
1.317,0.7645,840806,1,-0.00862074304390692,0.3465,0.004116,0.4122
1.3065,0.7672,840807,2,-0.0133645219847023,0.3419,0.004083,0.405
1.314,0.7651,840808,3,0.00641401615817916,0.3441,0.004105,0.4084
1.3215,0.7647,840809,4,0.0098323522014121,0.3475,0.004134,0.4127
1.3055,0.7633,840810,5,-0.0127427151404427,0.3431,0.004106,0.4073
1.3185,0.7669,840813,1,0.0101494274171017,0.3466,0.004127,0.4113
1.324,0.766,840814,2,0.00489280009044957,0.3483,0.004158,0.4152
1.3265,0.7662,840815,3,0.0057257528314858,0.3503,0.004157,0.4182
1.324,0.7668,840816,4,-0.00200028642206074,0.3496,0.004142,0.4198
1.3225,0.7679,840817,5,0,0.3496,0.004149,0.4196
1.3165,0.768,840820,1,-0.00631278997437601,0.3474,0.00414,0.4165
1.309,0.7683,840821,2,-0.00635289459773158,0.3452,0.004122,0.4133
1.3145,0.7693,840822,3,0.00836583560812043,0.3481,0.004147,0.4179
1.3115,0.7694,840823,4,-0.000287315042919012,0.348,0.004149,0.4187
1.3065,0.7698,840824,5,0.00172265331144628,0.3486,0.004152,0.4198
1.3065,0.7695,840827,1,-0.00719738244462187,0.3461,0.004132,0.4152
1.3105,0.7692,840828,2,0.00317323214489651,0.3472,0.00414,0.4173
1.3115,0.7697,840829,3,-0.00115273787980841,0.3468,0.004146,0.4172
1.309,0.7702,840830,4,-0.000865426276428938,0.3465,0.004144,0.4163
1.308,0.7713,840831,5,-0.0014440435722336,0.346,0.004132,0.4151
1.287,0.7698,840904,2,-0.0166111935508642,0.3403,0.004092,0.4071
1.2825,0.7659,840905,3,-0.00589450572019734,0.3383,0.004082,0.4055
1.2835,0.7649,840906,4,0.000295551945405315,0.3384,0.004092,0.4051
1.2705,0.7587,840907,5,-0.0130876347553677,0.334,0.004065,0.4006
1.271,0.7591,840910,1,-0.00841857046559569,0.3312,0.004056,0.3993
1.2775,0.7601,840911,2,0.00692044284457372,0.3335,0.004079,0.402
1.273,0.7599,840912,3,-0.00511048759933441,0.3318,0.004074,0.4002
1.2695,0.7602,840913,4,-0.00453104535960014,0.3303,0.004073,0.3989
1.2625,0.761,840914,5,-0.0033358635938292,0.3292,0.004065,0.3984
1.236,0.7586,840917,1,-0.0146881465616568,0.3244,0.004037,0.3935
1.241,0.7594,840918,2,0.000308213902886934,0.3245,0.004079,0.395
1.2365,0.7591,840919,3,-0.00587237045303635,0.3226,0.004069,0.3941
1.2165,0.7569,840920,4,-0.0134188314030612,0.3183,0.004037,0.3894
1.2505,0.7602,840921,5,0.0303241056790087,0.3281,0.004089,0.3992
1.2445,0.7595,840924,1,0.00486471011062939,0.3297,0.004088,0.3996
1.235,0.759,840925,2,-0.0131279552927477,0.3254,0.004065,0.3969
1.24,0.7588,840926,3,0.00917718279333557,0.3284,0.004071,0.3976
1.2455,0.7594,840927,4,0.00455720065626264,0.3299,0.004079,0.3995
1.235,0.759,840928,5,-0.0134271165859119,0.3255,0.004052,0.3944
1.2385,0.7595,841001,1,0.00490347289571424,0.3271,0.004058,0.3972
1.2475,0.762,841002,2,0.0136634887168017,0.3316,0.004071,0.4012
1.2395,0.7614,841003,3,-0.00939258533647447,0.3285,0.004053,0.3977
1.25,0.7605,841004,4,0.00758153745239754,0.331,0.004067,0.4001
1.238,0.7583,841005,5,-0.0103250233981484,0.3276,0.004051,0.3974
1.238,0.7583,841008,1,0,0.3276,0.004051,0.3974
1.227,0.7587,841009,2,-0.0116673107353797,0.3238,0.004041,0.3938
1.226,0.759,841010,3,-0.00309310484774095,0.3228,0.004038,0.3923
1.2215,0.7576,841011,4,-0.00683869622034128,0.3206,0.004022,0.391
1.2235,0.7576,841012,5,0.000623635816906942,0.3208,0.004037,0.3904
1.205,0.7541,841015,1,-0.0109701774032094,0.3173,0.004012,0.3875
1.199,0.7535,841016,2,0.0012598426863204,0.3177,0.004009,0.3888
1.191,0.7524,841017,3,0.00377003274054144,0.3189,0.004008,0.3892
1.187,0.7543,841018,4,0.0118455250419043,0.3227,0.004025,0.3937
1.194,0.7563,841019,5,0.00925361322427154,0.3257,0.004042,0.3947
1.2005,0.7574,841022,1,-0.00122887880288203,0.3253,0.004043,0.3968
1.216,0.761,841023,2,0.0146478053798416,0.3301,0.0041,0.4014
1.226,0.7616,841024,3,0.00242057606841928,0.3309,0.004098,0.4029
1.225,0.7604,841025,4,0.00150989006489599,0.3314,0.004095,0.4037
1.2205,0.7587,841026,5,-0.00909372741418935,0.3284,0.004062,0.3996
1.205,0.7582,841029,1,-0.00764179173475732,0.3259,0.004055,0.3971
1.216,0.7586,841030,2,0.0118958242819827,0.3298,0.004081,0.4008
1.2205,0.7606,841031,3,0.00393403442770213,0.3311,0.004078,0.402
1.2405,0.7625,841101,4,0.0158804835455924,0.3364,0.004096,0.4083
1.259,0.7632,841102,5,0.0115266534080671,0.3403,0.004134,0.4137
1.268,0.7638,841105,1,0.00146821344830061,0.3408,0.004132,0.4149
1.268,0.7638,841106,2,0,0.3408,0.004132,0.4149
1.2795,0.7623,841107,3,0.00585139176846394,0.3428,0.004171,0.4161
1.269,0.7597,841108,4,-0.00849573002155446,0.3399,0.004152,0.4135
1.2605,0.7589,841109,5,-0.00265134932161981,0.339,0.004151,0.4118
1.2605,0.7589,841112,1,0,0.339,0.004151,0.4118
1.2615,0.7599,841113,2,-0.00740195829566792,0.3365,0.004139,0.4098
1.2625,0.7597,841114,3,0.00355977830673959,0.3377,0.004128,0.4095
1.254,0.7594,841115,4,-0.00326264563481637,0.3366,0.004113,0.4079
1.2565,0.7598,841116,5,0.000594000611465972,0.3368,0.004116,0.4079
1.248,0.7596,841119,1,-0.00804893300546072,0.3341,0.0041,0.4035
1.239,0.7591,841120,2,-0.00419916633827988,0.3327,0.004083,0.4016
1.238,0.7595,841121,3,0.00509669818611536,0.3344,0.004096,0.4024
1.211,0.7582,841123,5,-0.0162801304451745,0.329,0.004071,0.3993
1.203,0.7576,841126,1,-0.00701543215834755,0.3267,0.004065,0.3957
1.1995,0.756,841127,2,-0.00275862243907965,0.3258,0.004073,0.3949
1.1995,0.7556,841128,3,-0.00369004108745385,0.3246,0.00407,0.3952
1.196,0.7562,841129,4,-0.00030811893634608,0.3245,0.00406,0.3946
1.198,0.7547,841130,5,-0.0105329350486765,0.3211,0.004038,0.3904
1.2025,0.7556,841203,1,0.00744651284548703,0.3235,0.004042,0.3918
1.21,0.7575,841204,2,0.00831157624595824,0.3262,0.004058,0.3944
1.198,0.7559,841205,3,-0.0104777537911198,0.3228,0.004041,0.3901
1.2085,0.7573,841206,4,0.010784267203481,0.3263,0.004058,0.3958
1.203,0.7571,841207,5,-0.00923651886788734,0.3233,0.004038,0.3921
1.201,0.7572,841210,1,-0.000618811900934935,0.3231,0.004045,0.3909
1.199,0.7572,841211,2,0.000928074312553928,0.3234,0.004045,0.3909
1.196,0.7571,841212,3,0.000309166797948901,0.3235,0.004043,0.3907
1.19,0.7564,841213,4,-0.00526887938267251,0.3218,0.004037,0.3901
1.194,0.7575,841214,5,0.00465045017310461,0.3233,0.004037,0.3923
1.1865,0.7575,841217,1,0.000927500452949204,0.3236,0.004038,0.392
1.187,0.7595,841218,2,0.0024691370569212,0.3244,0.004051,0.3932
1.168,0.7572,841219,3,-0.00897977856358367,0.3215,0.004033,0.3891
1.169,0.7588,841220,4,-0.00561448761187844,0.3197,0.004031,0.3885
1.172,0.7605,841221,5,0.00499221005601691,0.3213,0.004033,0.3898
1.1675,0.7593,841224,1,-0.00342946555919843,0.3202,0.00403,0.3886
1.166,0.7588,841226,3,-0.00312793498696062,0.3192,0.004005,0.3878
1.1595,0.7568,841227,4,-0.00660068403135194,0.3171,0.003994,0.3846
1.165,0.7578,841228,5,0.00534676537175827,0.3188,0.003993,0.3866
1.165,0.7578,841231,1,0,0.3188,0.003993,0.3866
1.1575,0.7565,850102,3,-0.00629328697578901,0.3168,0.00397,0.3838
1.1445,0.7564,850103,4,-0.00728658379977576,0.3145,0.003968,0.3808
1.151,0.7576,850104,5,0.0076021905563799,0.3169,0.003964,0.3824
1.15,0.7567,850107,1,-0.00379387113292906,0.3157,0.00394,0.3797
1.1525,0.7579,850108,2,0.008516058406282,0.3184,0.003933,0.381
1.139,0.7568,850109,3,-0.00978388741921266,0.3153,0.003928,0.3767
1.128,0.7566,850110,4,0.00506170014585972,0.3169,0.00394,0.3777
1.128,0.7566,850111,5,0,0.3169,0.00394,0.3777
1.118,0.7564,850114,1,-0.00474459216793699,0.3154,0.003929,0.3759
1.118,0.7546,850115,2,-0.00636134460701765,0.3134,0.003923,0.3719
1.1205,0.7552,850116,3,0.00350374621857474,0.3145,0.003924,0.3736
1.1195,0.7531,850117,4,0.000635727929865881,0.3147,0.003931,0.3735
1.128,0.7565,850118,5,0.00348929775118068,0.3158,0.003938,0.3755
1.124,0.7561,850121,1,-0.00190174383781772,0.3152,0.003945,0.375
1.1225,0.7549,850122,2,-0.00190536735954661,0.3146,0.003933,0.3729
1.1225,0.7549,850123,3,0,0.3146,0.003933,0.3729
1.112,0.7552,850124,4,0.00222257592683794,0.3153,0.003935,0.3742
1.1065,0.7548,850125,5,0,0.3153,0.003933,0.3754
1.117,0.754,850128,1,0.0028503582243562,0.3162,0.003935,0.376
1.1165,0.7538,850129,2,-0.00380228594973842,0.315,0.003932,0.3753
1.1315,0.7527,850130,3,0.00158604315563471,0.3155,0.003927,0.3738
1.1265,0.754,850131,4,-0.000317007452329765,0.3154,0.003911,0.3725
1.1195,0.7525,850201,5,-0.00763848398878486,0.313,0.003885,0.3675
1.1195,0.7525,850204,1,0,0.313,0.003885,0.3675
1.116,0.7495,850205,2,-0.00705357204666068,0.3108,0.00385,0.3645
1.1125,0.7496,850206,3,-0.00161004703915801,0.3103,0.003852,0.3653
1.1115,0.7489,850207,4,-0.00290463331536861,0.3094,0.00384,0.3648
1.112,0.7493,850208,5,-0.00388601525295051,0.3082,0.003835,0.3623
1.097,0.7477,850211,1,-0.00781762939105346,0.3058,0.003826,0.3586
1.097,0.7477,850212,2,0,0.3058,0.003826,0.3586
1.088,0.7464,850213,3,-0.00689092144325865,0.3037,0.0038,0.3573
1.09,0.7458,850214,4,-0.00263765401851157,0.3029,0.003809,0.3557
1.107,0.7459,850215,5,0.0124673530870141,0.3067,0.003907,0.3605
1.091,0.741,850219,2,-0.0187598063713301,0.301,0.003829,0.3552
1.091,0.737,850220,3,-0.00299451230255432,0.3001,0.003827,0.3548
1.0845,0.731,850221,4,-0.00769363219641273,0.2978,0.003824,0.3534
1.0735,0.7202,850222,5,-0.0118224650104815,0.2943,0.003799,0.3498
1.056,0.7142,850225,1,-0.0126519041032445,0.2906,0.00381,0.3432
1.059,0.7173,850226,2,0.00924822484722276,0.2933,0.00384,0.3463
1.088,0.7262,850227,3,0.0235859990058791,0.3003,0.003853,0.3527
1.071,0.7207,850228,4,-0.0110498361865849,0.297,0.003843,0.3478
1.077,0.7186,850301,5,0.00537274630239026,0.2986,0.003844,0.3486
1.0705,0.7176,850304,1,-0.010436048258937,0.2955,0.00384,0.3448
1.053,0.7135,850305,2,-0.0167210857099702,0.2906,0.003827,0.3417
1.073,0.7147,850306,3,0.0173976757222489,0.2957,0.003836,0.346
1.0635,0.7147,850307,4,-0.0122492174647362,0.2921,0.003821,0.3434
1.0715,0.7155,850308,5,0.0078431774610257,0.2944,0.003833,0.3454
1.0955,0.7222,850311,1,0.0218385967812784,0.3009,0.003863,0.3529
1.086,0.7191,850312,2,-0.00934898295197395,0.2981,0.003835,0.3517
1.084,0.7205,850313,3,-0.00369686188132601,0.297,0.003841,0.349
1.082,0.7199,850314,4,-0.00404858852600021,0.2958,0.00384,0.3472
1.083,0.7207,850315,5,-0.00101471343054649,0.2955,0.003829,0.3462
1.119,0.7249,850318,1,0.0210957094875956,0.3018,0.003855,0.3539
1.162,0.7288,850319,2,0.0232530535907876,0.3089,0.003939,0.3656
1.144,0.7275,850320,3,-0.0094324979721554,0.306,0.003885,0.3619
1.1815,0.7299,850321,4,0.0181352120442124,0.3116,0.003929,0.3667
1.1735,0.7278,850322,5,-0.00385852568752942,0.3104,0.003911,0.3673
1.174,0.7241,850325,1,-0.00452051141131826,0.309,0.003892,0.3647
1.188,0.7295,850326,2,0.0128619136424077,0.313,0.003914,0.3692
1.232,0.7298,850327,3,0.0164769253635333,0.3182,0.003938,0.3766
1.227,0.729,850328,4,0.00626568465892774,0.3202,0.003948,0.378
1.247,0.733,850329,5,0.0200965180444102,0.3267,0.00399,0.3864
1.216,0.7287,850401,1,-0.0225980828261123,0.3194,0.003953,0.378
1.231,0.7299,850402,2,0.00965890045491524,0.3225,0.003952,0.3802
1.208,0.7267,850403,3,-0.0131088019477801,0.3183,0.003942,0.3749
1.202,0.7284,850404,4,-0.00440806759117218,0.3169,0.003937,0.3745
1.211,0.7299,850408,1,0.00723159887877856,0.3192,0.003924,0.3784
1.2065,0.728,850409,2,-0.00817871812874182,0.3166,0.003918,0.3748
1.215,0.7278,850410,3,0.00723842656910012,0.3189,0.00393,0.3766
1.226,0.7321,850411,4,0.0247767397141532,0.3269,0.003984,0.3881
1.25,0.7331,850412,5,-0.00122436501367917,0.3265,0.00398,0.3888
1.2695,0.7339,850415,1,0.00914640522607613,0.3295,0.003991,0.3932
1.285,0.7371,850416,2,0.00785977444013897,0.3321,0.004015,0.3982
1.2725,0.7363,850417,3,-0.0130324620729718,0.3278,0.003995,0.393
1.291,0.7389,850418,4,0.0217268655153373,0.335,0.004033,0.4012
1.2925,0.7403,850419,5,0.000596836782861487,0.3352,0.004039,0.4032
1.268,0.7375,850422,1,-0.0195818879377543,0.3287,0.004008,0.3969
1.2445,0.7342,850423,2,-0.0184223816122575,0.3227,0.003989,0.3868
1.2265,0.7317,850424,3,-0.00279286449963334,0.3218,0.003987,0.3862
1.204001,0.7323,850425,4,-0.0131375051853022,0.3176,0.003957,0.3806
1.214,0.7307,850426,5,0.00471180391121728,0.3191,0.00395,0.3824
1.2455,0.7321,850429,1,0.0161644800290743,0.3243,0.003966,0.3863
1.233,0.7317,850430,2,-0.0117867369525475,0.3205,0.003965,0.3816
1.2285,0.7309,850501,3,-0.00406441078507114,0.3192,0.003965,0.3805
1.2165,0.7272,850502,4,-0.0138803490324053,0.3148,0.003952,0.3748
1.2015,0.7229,850503,5,-0.015042690436845,0.3101,0.00393,0.3666
1.1825,0.722,850506,1,-0.0035535492086578,0.309,0.00392,0.3679
1.219,0.7239,850507,2,0.0182785271726156,0.3147,0.003949,0.3746
1.219,0.7239,850508,3,0,0.3147,0.003949,0.3746
1.2175,0.7241,850509,4,0.0107459946847375,0.3181,0.003963,0.3773
1.242,0.7267,850510,5,0.0149768790091311,0.3229,0.003968,0.3827
1.263,0.728,850513,1,0.0132289269643624,0.3272,0.00399,0.3879
1.2705,0.7278,850514,2,0.00152695097617683,0.3277,0.003997,0.3894
1.265,0.7295,850515,3,-0.0048944729094953,0.3261,0.003992,0.3885
1.2595,0.7274,850516,4,-0.0104809837373574,0.3227,0.003972,0.3846
1.27,0.7295,850517,5,0.0117068496585697,0.3265,0.003988,0.3883
1.27,0.7295,850520,1,0,0.3265,0.003988,0.3883
1.2735,0.73,850521,2,-0.000919258529572309,0.3262,0.003996,0.3883
1.2545,0.7294,850522,3,-0.00584167687364134,0.3243,0.00398,0.3858
1.2675,0.7284,850523,4,0.00307882016603345,0.3253,0.003979,0.3869
1.254,0.7267,850524,5,-0.00895482284683236,0.3224,0.003984,0.3827
1.2545,0.7242,850528,2,-0.00279546695479915,0.3215,0.003976,0.3825
1.274,0.7245,850529,3,0.0132861524902705,0.3258,0.003975,0.3874
1.275,0.7265,850530,4,-0.00430637392668687,0.3244,0.003971,0.3847
1.2965,0.7293,850531,5,0.0122550553370153,0.3284,0.003989,0.3897
1.281,0.7296,850603,1,-0.000304553070726188,0.3283,0.003999,0.3907
1.2625,0.7297,850604,2,-0.00856536285892306,0.3255,0.004004,0.3873
1.2695,0.7297,850605,3,0.00582020328841071,0.3274,0.004013,0.3891
1.27,0.7293,850606,4,-0.00183430195118683,0.3268,0.00402,0.3882
1.27,0.7283,850607,5,-0.00829625283834612,0.3241,0.004004,0.3849
1.264,0.7297,850610,1,0,0.3241,0.003998,0.3849
1.2645,0.7311,850611,2,0.00154154493298919,0.3246,0.004001,0.3855
1.265,0.73,850612,3,-0.00494133185783419,0.323,0.004,0.3838
1.266,0.729,850613,4,0.000309549607795834,0.3231,0.004011,0.3838
1.2805,0.7311,850614,5,0.0104680758860334,0.3265,0.004017,0.3886
1.282,0.7295,850617,1,0.00275271622054873,0.3274,0.004021,0.3896
1.3175,0.7334,850618,2,0.0184602004186438,0.3335,0.004055,0.398
1.294,0.7325,850619,3,-0.0135851145903065,0.329,0.004034,0.3924
1.2775,0.7329,850620,4,-0.0134640956848811,0.3246,0.004026,0.3872
1.286,0.7324,850621,5,0.00522354851878393,0.3263,0.004033,0.3901
1.2915,0.7333,850624,1,0.001531159386573,0.3268,0.004027,0.3906
1.2865,0.7327,850625,2,-0.001531159386573,0.3263,0.004017,0.3903
1.2955,0.7336,850626,3,0.00397614837963967,0.3276,0.004016,0.393
1.2945,0.7332,850627,4,-0.000305296903607699,0.3275,0.004017,0.3913
1.3075,0.7363,850628,5,0.00669509500237853,0.3297,0.004023,0.3933
1.303,0.7358,850701,1,-0.0042553255701383,0.3283,0.004029,0.3916
1.308,0.7366,850702,2,0.00182592868746445,0.3289,0.004029,0.3929
1.314,0.7366,850703,3,0.00182260074755058,0.3295,0.004033,0.3933
1.334,0.7367,850705,5,0.0108663912570719,0.3331,0.00405,0.3981
1.348,0.7378,850708,1,0.0086684147635705,0.336,0.004064,0.4004
1.3645,0.7383,850709,2,0.00326846227681066,0.3371,0.004089,0.4025
1.3795,0.7385,850710,3,0.00886006977313469,0.3401,0.004099,0.4076
1.374,0.7378,850711,4,0.00440076990126514,0.3416,0.004113,0.4095
1.389,0.7403,850712,5,0.0197107830639327,0.3484,0.004166,0.4188
1.392,0.7415,850715,1,0.000286985222230918,0.3485,0.004233,0.4192
1.388,0.7401,850716,2,-0.00604405351229853,0.3464,0.004191,0.418
1.411,0.7412,850717,3,0.0154686556151777,0.3518,0.004206,0.428
1.4015,0.7421,850718,4,-0.0151800136734999,0.3465,0.004193,0.4201
1.393,0.7421,850719,5,-0.00231147170237889,0.3457,0.004189,0.421
1.399,0.7421,850722,1,0.00921400126514937,0.3489,0.004184,0.4249
1.4005,0.7409,850723,2,-0.00430849438572389,0.3474,0.00418,0.4231
1.4085,0.7401,850724,3,0.0040218382278201,0.3488,0.004186,0.4237
1.409,0.7401,850725,4,-0.00200889721743125,0.3481,0.004182,0.4264
1.4215,0.7411,850726,5,0.0162419869082917,0.3538,0.004206,0.4338
1.4215,0.7403,850729,1,-0.00595324224574822,0.3517,0.004201,0.4329
1.424,0.7394,850730,2,0.0124330508037953,0.3561,0.004222,0.4355
1.412,0.739,850731,3,0.00811079820454674,0.359,0.004228,0.4382
1.372,0.7393,850801,4,-0.0199753441607393,0.3519,0.004198,0.4302
1.367,0.7399,850802,5,0.00707917440338623,0.3544,0.004216,0.4325
1.3715,0.7387,850805,1,0,0.3544,0.004208,0.4306
1.34,0.736,850806,2,-0.0116362885274846,0.3503,0.004189,0.4228
1.337,0.7341,850807,3,0.00142633029458672,0.3508,0.004188,0.4241
1.349,0.7361,850808,4,0.00738429938756813,0.3534,0.004192,0.4269
1.37,0.7355,850809,5,0.0073301709664344,0.356,0.004207,0.4315
1.3945,0.7369,850812,1,0.0133930573364383,0.3608,0.004227,0.437
1.386,0.7372,850813,2,-0.00444445176042407,0.3592,0.004211,0.4347
1.389,0.7371,850814,3,0.00139101427353361,0.3597,0.004204,0.4357
1.4005,0.7388,850815,4,0.00665006607001728,0.3621,0.004222,0.4411
1.4015,0.739,850816,5,0.00165562951726117,0.3627,0.004222,0.4426
1.401,0.738,850819,1,0,0.3627,0.004223,0.4438
1.39,0.7378,850820,2,-0.00774983120387174,0.3599,0.004214,0.4393
1.386,0.737,850821,3,-0.00306108490034385,0.3588,0.00421,0.4381
1.3975,0.7385,850822,4,0.0083264427765537,0.3618,0.004224,0.4417
1.404,0.7375,850823,5,0.00468772401237927,0.3635,0.004227,0.4436
1.4,0.7357,850826,1,-0.00662436869016214,0.3611,0.004222,0.4413
1.398,0.7351,850827,2,-0.00138561751419508,0.3606,0.004219,0.4399
1.4025,0.7344,850828,3,0,0.3606,0.00422,0.4403
1.3975,0.7335,850829,4,-0.00416840953717967,0.3591,0.004214,0.4384
1.388,0.7324,850830,5,-0.012328539452461,0.3547,0.004182,0.4314
1.3635,0.7302,850903,2,-0.0164870135868478,0.3489,0.004169,0.4235
1.3695,0.7313,850904,3,0.00571593439644102,0.3509,0.004173,0.4258
1.358,0.7297,850905,4,-0.0117530376827826,0.3468,0.004152,0.4214
1.3275,0.73,850906,5,-0.0142299482611312,0.3419,0.004127,0.4149
1.301,0.7297,850909,1,-0.00763362485507124,0.3393,0.004105,0.4113
1.308,0.7288,850910,2,-0.000884564409733946,0.339,0.00411,0.4116
1.3065,0.7281,850911,3,-0.00621395696794336,0.3369,0.0041,0.4087
1.3185,0.7267,850912,4,0.0070985213776773,0.3393,0.004108,0.4118
1.338,0.7284,850913,5,0.0178184939223938,0.3454,0.004138,0.4184
1.344,0.7271,850916,1,0.0077866291048152,0.3481,0.004145,0.4219
1.3365,0.7256,850917,2,-0.00923527487459808,0.3449,0.004136,0.4198
1.328,0.7245,850918,3,-0.00581566047392057,0.3429,0.00412,0.4171
1.3455,0.7242,850919,4,0.00899991558884961,0.346,0.004132,0.4206
1.375,0.7185,850920,5,0.0166240572457335,0.3518,0.004185,0.4283
1.449,0.7331,850923,1,0.0550242449997487,0.3717,0.004429,0.4518
1.43,0.7346,850924,2,-0.00891777292205465,0.3684,0.004353,0.4492
1.447,0.7362,850925,3,0.0137487001917203,0.3735,0.00442,0.4549
1.418,0.7335,850926,4,-0.00187592176143581,0.3728,0.00452,0.4559
